CNPJ;ESTABELECIMENTO COMERCIAL;NOTA;DATA DE EMISSÃO;VALOR;CRÉDITO;SITUAÇÃO DO CRÉDITO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);13962;03/03/2017;R$ 2,81;R$ 0,03;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41587;03/03/2017;R$ 5,00;R$ 0,06;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80137;03/03/2017;R$ 12,00;R$ 0,01;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);34755;03/03/2017;R$ 10,90;R$ 0,13;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80185;03/03/2017;R$ 43,50;R$ 0,04;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);24645;03/03/2017;R$ 13,01;R$ 0,15;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);18127;03/03/2017;R$ 6,99;R$ 0,08;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);29881;03/03/2017;R$ 25,60;R$ 0,31;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);35241;03/03/2017;R$ 16,36;R$ 0,20;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);47517;03/03/2017;R$ 41,31;R$ 0,46;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);13959;03/03/2017;R$ 94,15;R$ 1,06;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);47481;03/03/2017;R$ 54,44;R$ 0,61;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);47523;03/03/2017;R$ 74,84;R$ 0,84;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);43923;03/03/2017;R$ 33,47;R$ 0,37;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);31936;03/03/2017;R$ 627,98;R$ 7,70;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);32822;03/03/2017;R$ 102,36;R$ 1,13;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);51888;03/03/2017;R$ 15,34;R$ 0,18;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41525;03/03/2017;R$ 19,21;R$ 0,23;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41761;03/03/2017;R$ 37,32;R$ 0,45;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41614;03/03/2017;R$ 4,62;R$ 0,05;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41596;03/03/2017;R$ 16,43;R$ 0,20;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);33606;03/03/2017;R$ 25,68;R$ 0,31;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);10647;03/03/2017;R$ 130,46;R$ 1,60;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41766;03/03/2017;R$ 37,15;R$ 0,45;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);18116;03/03/2017;R$ 10,28;R$ 0,12;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);49868;03/03/2017;R$ 16,12;R$ 0,19;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);37170;03/03/2017;R$ 6,24;R$ 0,07;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);51919;03/03/2017;R$ 1,79;R$ 0,02;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);36166;03/03/2017;R$ 17,38;R$ 0,19;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);4190;03/03/2017;R$ 28,95;R$ 0,35;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);32063;03/03/2017;R$ 8,35;R$ 0,10;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26054;03/03/2017;R$ 10,29;R$ 0,12;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);29873;03/03/2017;R$ 80,27;R$ 0,98;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);34682;03/03/2017;R$ 75,86;R$ 0,93;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41747;03/03/2017;R$ 21,63;R$ 0,26;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41704;03/03/2017;R$ 8,20;R$ 0,10;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);32115;03/03/2017;R$ 21,48;R$ 0,26;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26041;03/03/2017;R$ 29,28;R$ 0,35;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);33775;03/03/2017;R$ 44,64;R$ 0,54;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80204;03/03/2017;R$ 39,00;R$ 0,03;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80145;03/03/2017;R$ 54,50;R$ 0,05;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);25973;03/03/2017;R$ 5,99;R$ 0,07;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41404;03/03/2017;R$ 93,82;R$ 1,15;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);45614;03/03/2017;R$ 15,38;R$ 0,18;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80155;03/03/2017;R$ 21,50;R$ 0,01;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80151;03/03/2017;R$ 26,00;R$ 0,02;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);45464;03/03/2017;R$ 1,69;R$ 0,02;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);32100;03/03/2017;R$ 31,26;R$ 0,38;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);32066;03/03/2017;R$ 5,89;R$ 0,07;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);12301;03/03/2017;R$ 91,64;R$ 1,12;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);18073;03/03/2017;R$ 27,11;R$ 0,33;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);41837;03/03/2017;R$ 23,03;R$ 0,25;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);46032;03/03/2017;R$ 27,07;R$ 0,29;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);26047;03/03/2017;R$ 389,94;R$ 4,31;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);35065;03/03/2017;R$ 60,39;R$ 0,77;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);42699;03/03/2017;R$ 43,41;R$ 0,49;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108616;03/03/2017;R$ 8,50;R$ 0,51;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);6777;03/03/2017;R$ 318,52;R$ 4,07;CALCULADO
18.703.982/0001-43;CHURRASCARIA DU SUL BRASILEIRO LTDA;24560;03/03/2017;R$ 42,99;R$ 0,22;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);29066;03/03/2017;R$ 31,40;R$ 0,34;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);29105;03/03/2017;R$ 7,63;R$ 0,08;CALCULADO
18.703.982/0001-43;CHURRASCARIA DU SUL BRASILEIRO LTDA;24582;03/03/2017;R$ 20,63;R$ 0,10;CALCULADO
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;9280;03/03/2017;R$ 2,04;R$ 0,00;NOTA NÃO PARTICIPANTE
75.962.886/0004-04;Therezinha Lucia Marcio Manfroi & Cia Ltda;11083;03/03/2017;R$ 40,45;R$ 0,42;CALCULADO
76.189.406/0018-74;CONDOR SUPER CENTER LTDA;125959;03/03/2017;R$ 16,96;R$ 0,00;CALCULADO
18.703.982/0001-43;CHURRASCARIA DU SUL BRASILEIRO LTDA;24557;03/03/2017;R$ 28,53;R$ 0,14;CALCULADO
18.703.982/0001-43;CHURRASCARIA DU SUL BRASILEIRO LTDA;24605;03/03/2017;R$ 17,08;R$ 0,08;CALCULADO
75.962.886/0004-04;Therezinha Lucia Marcio Manfroi & Cia Ltda;11167;03/03/2017;R$ 43,45;R$ 0,45;CALCULADO
76.771.385/0001-52;MIARA KRUGER & CIA LTDA MK1;54760;03/03/2017;R$ 40,00;R$ 0,90;CALCULADO
18.703.982/0001-43;CHURRASCARIA DU SUL BRASILEIRO LTDA;24573;03/03/2017;R$ 14,79;R$ 0,07;CALCULADO
18.703.982/0001-43;CHURRASCARIA DU SUL BRASILEIRO LTDA;24579;03/03/2017;R$ 12,05;R$ 0,06;CALCULADO
18.703.982/0001-43;CHURRASCARIA DU SUL BRASILEIRO LTDA;24559;03/03/2017;R$ 16,88;R$ 0,08;CALCULADO
18.703.982/0001-43;CHURRASCARIA DU SUL BRASILEIRO LTDA;24592;03/03/2017;R$ 18,12;R$ 0,09;CALCULADO
18.703.982/0001-43;CHURRASCARIA DU SUL BRASILEIRO LTDA;24575;03/03/2017;R$ 37,41;R$ 0,19;CALCULADO
18.703.982/0001-43;CHURRASCARIA DU SUL BRASILEIRO LTDA;24603;03/03/2017;R$ 20,13;R$ 0,10;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);29095;03/03/2017;R$ 22,50;R$ 0,24;CALCULADO
18.703.982/0001-43;CHURRASCARIA DU SUL BRASILEIRO LTDA;24583;03/03/2017;R$ 46,00;R$ 0,23;CALCULADO
75.962.886/0004-04;Therezinha Lucia Marcio Manfroi & Cia Ltda;11026;03/03/2017;R$ 24,55;R$ 0,25;CALCULADO
75.962.886/0004-04;Therezinha Lucia Marcio Manfroi & Cia Ltda;11096;03/03/2017;R$ 5,99;R$ 0,06;CALCULADO
75.962.886/0004-04;Therezinha Lucia Marcio Manfroi & Cia Ltda;11034;03/03/2017;R$ 148,20;R$ 1,55;CALCULADO
18.703.982/0001-43;CHURRASCARIA DU SUL BRASILEIRO LTDA;24590;03/03/2017;R$ 31,11;R$ 0,16;CALCULADO
18.703.982/0001-43;CHURRASCARIA DU SUL BRASILEIRO LTDA;24570;03/03/2017;R$ 15,46;R$ 0,08;CALCULADO
05.958.565/0001-08;MASTER SUL BUFFET COMERCIO DE REFEICOES LTDA;120745;03/03/2017;R$ 50,85;R$ 0,00;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);50172;03/03/2017;R$ 8,70;R$ 0,10;CALCULADO
18.703.982/0001-43;CHURRASCARIA DU SUL BRASILEIRO LTDA;24553;03/03/2017;R$ 18,63;R$ 0,09;CALCULADO
18.703.982/0001-43;CHURRASCARIA DU SUL BRASILEIRO LTDA;24569;03/03/2017;R$ 10,79;R$ 0,05;CALCULADO
18.703.982/0001-43;CHURRASCARIA DU SUL BRASILEIRO LTDA;24600;03/03/2017;R$ 31,91;R$ 0,16;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);29115;03/03/2017;R$ 11,50;R$ 0,12;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);35069;03/03/2017;R$ 58,25;R$ 0,74;CALCULADO
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;11872;03/03/2017;R$ 3,50;R$ 0,00;NOTA NÃO PARTICIPANTE
76.430.438/0038-63;IRMAOS MUFFATO E CIA LTDA;8767;03/03/2017;R$ 12,88;R$ 0,00;CALCULADO
18.703.982/0001-43;CHURRASCARIA DU SUL BRASILEIRO LTDA;24596;03/03/2017;R$ 33,00;R$ 0,17;CALCULADO
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;38288;03/03/2017;R$ 40,29;R$ 0,00;NOTA NÃO PARTICIPANTE
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108760;03/03/2017;R$ 17,90;R$ 1,09;CALCULADO
14.785.223/0001-16;RIBAS COMERCIO DE CARNES LTDA ME;13432;03/03/2017;R$ 256,59;R$ 5,37;CALCULADO
14.785.223/0001-16;RIBAS COMERCIO DE CARNES LTDA ME;13422;03/03/2017;R$ 45,47;R$ 0,95;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);45888;03/03/2017;R$ 8,31;R$ 0,09;CALCULADO
14.785.223/0001-16;RIBAS COMERCIO DE CARNES LTDA ME;13438;03/03/2017;R$ 55,00;R$ 1,15;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108750;03/03/2017;R$ 9,00;R$ 0,55;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108654;03/03/2017;R$ 6,00;R$ 0,36;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108766;03/03/2017;R$ 14,00;R$ 0,85;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);35613;03/03/2017;R$ 1,60;R$ 0,01;CALCULADO
14.785.223/0001-16;RIBAS COMERCIO DE CARNES LTDA ME;13424;03/03/2017;R$ 271,41;R$ 5,68;CALCULADO
14.785.223/0001-16;RIBAS COMERCIO DE CARNES LTDA ME;13427;03/03/2017;R$ 39,00;R$ 0,81;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108643;03/03/2017;R$ 9,00;R$ 0,55;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108664;03/03/2017;R$ 22,40;R$ 1,36;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108737;03/03/2017;R$ 43,70;R$ 2,67;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);25214;03/03/2017;R$ 10,55;R$ 0,11;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80217;03/03/2017;R$ 65,00;R$ 0,05;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);16773;03/03/2017;R$ 6,09;R$ 0,06;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);16761;03/03/2017;R$ 14,50;R$ 0,16;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);50477;03/03/2017;R$ 47,53;R$ 0,53;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);45690;03/03/2017;R$ 26,33;R$ 0,29;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);45040;03/03/2017;R$ 198,89;R$ 2,24;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);34788;03/03/2017;R$ 91,64;R$ 1,12;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);25192;03/03/2017;R$ 76,67;R$ 0,86;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80182;03/03/2017;R$ 14,50;R$ 0,01;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);16805;03/03/2017;R$ 1,65;R$ 0,01;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);48510;03/03/2017;R$ 72,91;R$ 0,82;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);33562;03/03/2017;R$ 108,29;R$ 1,32;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);4208;03/03/2017;R$ 9,45;R$ 0,11;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);45175;03/03/2017;R$ 175,13;R$ 1,97;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);24372;03/03/2017;R$ 53,35;R$ 0,27;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28281;03/03/2017;R$ 7,37;R$ 0,03;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);3572;03/03/2017;R$ 31,90;R$ 0,16;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);17488;03/03/2017;R$ 9,27;R$ 0,04;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);16066;03/03/2017;R$ 15,44;R$ 0,19;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);16046;03/03/2017;R$ 26,04;R$ 0,33;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);30793;03/03/2017;R$ 81,32;R$ 0,42;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);31806;03/03/2017;R$ 17,44;R$ 0,09;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);44382;03/03/2017;R$ 9,67;R$ 0,05;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);30006;03/03/2017;R$ 33,04;R$ 0,17;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28280;03/03/2017;R$ 11,74;R$ 0,06;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);62831;03/03/2017;R$ 62,43;R$ 0,32;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);29008;03/03/2017;R$ 72,08;R$ 0,79;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);31137;03/03/2017;R$ 8,00;R$ 0,08;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28190;03/03/2017;R$ 12,10;R$ 0,06;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);3585;03/03/2017;R$ 55,56;R$ 0,28;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);62822;03/03/2017;R$ 2,60;R$ 0,01;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);16052;03/03/2017;R$ 11,07;R$ 0,14;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);35660;03/03/2017;R$ 43,23;R$ 0,47;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);32978;03/03/2017;R$ 29,10;R$ 0,32;CALCULADO
05.217.618/0001-21;CRIATIVA PRODUTOS AGROPECUARIOS LTDA;24115;03/03/2017;R$ 1,50;R$ 0,01;CALCULADO
72.314.990/0001-43;CLAUDINO RIZELLO EPP;1171;03/03/2017;R$ 53,50;R$ 0,23;CALCULADO
05.217.618/0001-21;CRIATIVA PRODUTOS AGROPECUARIOS LTDA;24084;03/03/2017;R$ 8,00;R$ 0,10;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);46004;03/03/2017;R$ 56,27;R$ 0,62;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);42696;03/03/2017;R$ 36,54;R$ 0,41;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);32830;03/03/2017;R$ 29,60;R$ 0,32;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);32086;03/03/2017;R$ 69,72;R$ 0,78;CALCULADO
05.217.618/0001-21;CRIATIVA PRODUTOS AGROPECUARIOS LTDA;24083;03/03/2017;R$ 1,70;R$ 0,02;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);44003;03/03/2017;R$ 368,75;R$ 4,08;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);46002;03/03/2017;R$ 20,73;R$ 0,22;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);44036;03/03/2017;R$ 13,78;R$ 0,15;CALCULADO
00.946.057/0001-88;BARROSDIAS & CIA LTDA;30814;03/03/2017;R$ 30,00;R$ 0,00;CALCULADO
00.946.057/0001-88;BARROSDIAS & CIA LTDA;30894;03/03/2017;R$ 100,00;R$ 0,00;CALCULADO
00.946.057/0001-88;BARROSDIAS & CIA LTDA;30904;03/03/2017;R$ 170,00;R$ 0,00;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);33213;03/03/2017;R$ 5,63;R$ 0,06;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);26043;03/03/2017;R$ 111,15;R$ 1,23;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);26013;03/03/2017;R$ 52,22;R$ 0,57;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);48890;03/03/2017;R$ 47,09;R$ 0,52;CALCULADO
14.785.223/0001-16;RIBAS COMERCIO DE CARNES LTDA ME;13436;03/03/2017;R$ 24,43;R$ 0,51;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);45995;03/03/2017;R$ 24,33;R$ 0,26;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108733;03/03/2017;R$ 39,90;R$ 2,43;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108668;03/03/2017;R$ 19,90;R$ 1,21;CALCULADO
14.785.223/0001-16;RIBAS COMERCIO DE CARNES LTDA ME;13439;03/03/2017;R$ 64,27;R$ 1,34;CALCULADO
14.785.223/0001-16;RIBAS COMERCIO DE CARNES LTDA ME;13420;03/03/2017;R$ 38,39;R$ 0,80;CALCULADO
76.189.406/0032-22;CONDOR SUPER CENTER LTDA;19727;03/03/2017;R$ 38,34;R$ 0,00;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);29962;03/03/2017;R$ 38,47;R$ 0,42;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);21742;03/03/2017;R$ 19,56;R$ 0,21;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);35643;03/03/2017;R$ 2,35;R$ 0,02;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);45962;03/03/2017;R$ 33,85;R$ 0,37;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);47860;03/03/2017;R$ 19,82;R$ 0,21;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);35551;03/03/2017;R$ 15,95;R$ 0,17;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);21700;03/03/2017;R$ 7,38;R$ 0,08;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);46007;03/03/2017;R$ 8,50;R$ 0,09;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);28950;03/03/2017;R$ 25,43;R$ 0,28;CALCULADO
75.962.886/0004-04;Therezinha Lucia Marcio Manfroi & Cia Ltda;11068;03/03/2017;R$ 9,98;R$ 0,10;CALCULADO
75.962.886/0004-04;Therezinha Lucia Marcio Manfroi & Cia Ltda;11031;03/03/2017;R$ 20,28;R$ 0,21;CALCULADO
75.962.886/0004-04;Therezinha Lucia Marcio Manfroi & Cia Ltda;11145;03/03/2017;R$ 31,06;R$ 0,32;CALCULADO
75.962.886/0004-04;Therezinha Lucia Marcio Manfroi & Cia Ltda;11051;03/03/2017;R$ 11,79;R$ 0,12;CALCULADO
75.962.886/0004-04;Therezinha Lucia Marcio Manfroi & Cia Ltda;11041;03/03/2017;R$ 9,74;R$ 0,10;CALCULADO
75.315.333/0135-10;ATACADAO S.A.;11158;03/03/2017;R$ 519,00;R$ 6,70;CALCULADO
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;9204;03/03/2017;R$ 36,10;R$ 0,00;NOTA NÃO PARTICIPANTE
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);30868;03/03/2017;R$ 298,13;R$ 3,36;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);36803;03/03/2017;R$ 121,64;R$ 1,34;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);31198;03/03/2017;R$ 23,33;R$ 0,25;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);25335;03/03/2017;R$ 28,82;R$ 0,14;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);62921;03/03/2017;R$ 86,31;R$ 0,44;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);62826;03/03/2017;R$ 7,13;R$ 0,03;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);62737;03/03/2017;R$ 1,10;R$ 0,00;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);62874;03/03/2017;R$ 17,04;R$ 0,08;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);16054;03/03/2017;R$ 13,49;R$ 0,17;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);31226;03/03/2017;R$ 92,03;R$ 0,47;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);3571;03/03/2017;R$ 6,20;R$ 0,03;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);17379;03/03/2017;R$ 97,71;R$ 0,50;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);31805;03/03/2017;R$ 14,82;R$ 0,07;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);62789;03/03/2017;R$ 20,38;R$ 0,10;CALCULADO
09.037.809/0001-62;JOSE LUIZ STROPARO JUNIOR EIRELE - ME;53234;03/03/2017;R$ 16,80;R$ 0,13;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);42694;03/03/2017;R$ 23,22;R$ 0,26;CALCULADO
00.946.057/0001-88;BARROSDIAS & CIA LTDA;30902;03/03/2017;R$ 10,00;R$ 0,00;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);42698;03/03/2017;R$ 18,60;R$ 0,21;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);42718;03/03/2017;R$ 39,01;R$ 0,44;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);42679;03/03/2017;R$ 26,09;R$ 0,29;CALCULADO
05.217.618/0001-21;CRIATIVA PRODUTOS AGROPECUARIOS LTDA;24139;03/03/2017;R$ 11,15;R$ 0,14;CALCULADO
05.217.618/0001-21;CRIATIVA PRODUTOS AGROPECUARIOS LTDA;24082;03/03/2017;R$ 5,25;R$ 0,06;CALCULADO
76.189.406/0018-74;CONDOR SUPER CENTER LTDA;91221;03/03/2017;R$ 38,08;R$ 0,00;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);62735;03/03/2017;R$ 9,98;R$ 0,05;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);31852;03/03/2017;R$ 37,26;R$ 0,19;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28331;03/03/2017;R$ 50,05;R$ 0,25;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);24331;03/03/2017;R$ 69,06;R$ 0,35;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);62777;03/03/2017;R$ 2,53;R$ 0,01;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28176;03/03/2017;R$ 47,90;R$ 0,24;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);62829;03/03/2017;R$ 12,54;R$ 0,06;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);25358;03/03/2017;R$ 45,19;R$ 0,23;CALCULADO
