CNPJ;ESTABELECIMENTO COMERCIAL;NOTA;DATA DE EMISSÃO;VALOR;CRÉDITO;SITUAÇÃO DO CRÉDITO
03.182.031/0001-07;TCL COMERCIO DE ALIMENTOS LTDA;65448;01/03/2017;R$ 27,50;R$ 0,40;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);30814;01/03/2017;R$ 10,94;R$ 0,12;CALCULADO
05.891.543/0001-60;LUCIANA SETIM;21678;01/03/2017;R$ 31,37;R$ 0,63;CALCULADO
76.189.406/0044-66;CONDOR SUPER CENTER LTDA;58877;01/03/2017;R$ 2,88;R$ 0,00;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108151;01/03/2017;R$ 5,00;R$ 0,30;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108274;01/03/2017;R$ 21,90;R$ 1,33;CALCULADO
03.182.031/0001-07;TCL COMERCIO DE ALIMENTOS LTDA;65488;01/03/2017;R$ 10,50;R$ 0,15;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);35125;01/03/2017;R$ 8,74;R$ 0,09;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);27991;01/03/2017;R$ 3,50;R$ 0,01;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28056;01/03/2017;R$ 8,00;R$ 0,04;CALCULADO
72.482.508/0001-84;DAL MOLIN VETERINARIA;7360;01/03/2017;R$ 216,45;R$ 0,69;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28106;01/03/2017;R$ 8,75;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28105;01/03/2017;R$ 5,00;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);27986;01/03/2017;R$ 5,50;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);27983;01/03/2017;R$ 15,25;R$ 0,07;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28057;01/03/2017;R$ 8,25;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);27981;01/03/2017;R$ 5,00;R$ 0,02;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28051;01/03/2017;R$ 88,50;R$ 0,45;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28038;01/03/2017;R$ 8,75;R$ 0,04;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28035;01/03/2017;R$ 80,00;R$ 0,41;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);16600;01/03/2017;R$ 11,89;R$ 0,13;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28034;01/03/2017;R$ 11,00;R$ 0,05;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28030;01/03/2017;R$ 5,50;R$ 0,02;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);53242;01/03/2017;R$ 43,43;R$ 0,53;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);53171;01/03/2017;R$ 30,91;R$ 0,37;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);31577;01/03/2017;R$ 29,90;R$ 0,36;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);52986;01/03/2017;R$ 20,34;R$ 0,24;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41086;01/03/2017;R$ 27,69;R$ 0,33;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);53173;01/03/2017;R$ 31,80;R$ 0,39;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26056;01/03/2017;R$ 10,44;R$ 0,12;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41084;01/03/2017;R$ 39,10;R$ 0,47;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);31627;01/03/2017;R$ 57,35;R$ 0,70;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);51259;01/03/2017;R$ 13,80;R$ 0,16;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);32934;01/03/2017;R$ 163,34;R$ 2,00;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);49434;01/03/2017;R$ 207,52;R$ 2,54;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41111;01/03/2017;R$ 5,00;R$ 0,06;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);29309;01/03/2017;R$ 50,43;R$ 0,61;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);39310;01/03/2017;R$ 171,28;R$ 2,10;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);32955;01/03/2017;R$ 28,82;R$ 0,35;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);51263;01/03/2017;R$ 8,14;R$ 0,09;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);29299;01/03/2017;R$ 16,88;R$ 0,20;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);11902;01/03/2017;R$ 1,21;R$ 0,01;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26042;01/03/2017;R$ 7,29;R$ 0,08;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);51292;01/03/2017;R$ 22,14;R$ 0,27;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);53196;01/03/2017;R$ 4,10;R$ 0,05;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);25671;01/03/2017;R$ 92,65;R$ 1,13;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);11908;01/03/2017;R$ 6,18;R$ 0,07;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);52982;01/03/2017;R$ 8,97;R$ 0,11;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);49435;01/03/2017;R$ 11,40;R$ 0,13;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);39326;01/03/2017;R$ 195,21;R$ 2,39;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);49577;01/03/2017;R$ 10,16;R$ 0,12;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);52979;01/03/2017;R$ 3,77;R$ 0,04;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);31605;01/03/2017;R$ 58,21;R$ 0,71;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);34896;01/03/2017;R$ 45,35;R$ 0,55;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26050;01/03/2017;R$ 5,18;R$ 0,06;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);53149;01/03/2017;R$ 11,38;R$ 0,13;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);52981;01/03/2017;R$ 7,41;R$ 0,09;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);31706;01/03/2017;R$ 1,78;R$ 0,02;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26028;01/03/2017;R$ 14,44;R$ 0,17;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);11938;01/03/2017;R$ 24,20;R$ 0,29;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);39406;01/03/2017;R$ 21,61;R$ 0,26;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41196;01/03/2017;R$ 8,68;R$ 0,10;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);25650;01/03/2017;R$ 22,40;R$ 0,27;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);39408;01/03/2017;R$ 7,79;R$ 0,09;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26073;01/03/2017;R$ 21,30;R$ 0,26;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26067;01/03/2017;R$ 19,01;R$ 0,23;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41083;01/03/2017;R$ 3,00;R$ 0,03;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);39268;01/03/2017;R$ 21,98;R$ 0,26;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);51393;01/03/2017;R$ 4,22;R$ 0,05;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);45080;01/03/2017;R$ 76,24;R$ 0,93;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);53305;01/03/2017;R$ 4,53;R$ 0,05;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);31686;01/03/2017;R$ 15,07;R$ 0,18;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41068;01/03/2017;R$ 16,08;R$ 0,19;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);49540;01/03/2017;R$ 3,57;R$ 0,04;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);52980;01/03/2017;R$ 55,96;R$ 0,68;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);51362;01/03/2017;R$ 29,18;R$ 0,35;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);32910;01/03/2017;R$ 393,89;R$ 4,83;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);31567;01/03/2017;R$ 22,50;R$ 0,27;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);29291;01/03/2017;R$ 28,69;R$ 0,35;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);33050;01/03/2017;R$ 26,14;R$ 0,32;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);32880;01/03/2017;R$ 3,37;R$ 0,04;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);39363;01/03/2017;R$ 104,36;R$ 1,28;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);39395;01/03/2017;R$ 32,80;R$ 0,40;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);39399;01/03/2017;R$ 36,55;R$ 0,44;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26072;01/03/2017;R$ 45,37;R$ 0,55;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);31582;01/03/2017;R$ 121,40;R$ 1,48;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);51334;01/03/2017;R$ 50,23;R$ 0,61;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);49501;01/03/2017;R$ 23,33;R$ 0,28;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);39325;01/03/2017;R$ 17,24;R$ 0,21;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);11927;01/03/2017;R$ 12,05;R$ 0,14;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);53061;01/03/2017;R$ 17,87;R$ 0,21;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);53146;01/03/2017;R$ 10,16;R$ 0,12;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);51275;01/03/2017;R$ 13,08;R$ 0,16;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);33035;01/03/2017;R$ 20,39;R$ 0,25;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41085;01/03/2017;R$ 53,15;R$ 0,65;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41118;01/03/2017;R$ 16,40;R$ 0,20;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26032;01/03/2017;R$ 24,57;R$ 0,30;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);53295;01/03/2017;R$ 6,22;R$ 0,07;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);31584;01/03/2017;R$ 4,48;R$ 0,05;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);31585;01/03/2017;R$ 214,73;R$ 2,63;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41063;01/03/2017;R$ 20,64;R$ 0,25;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);53249;01/03/2017;R$ 39,66;R$ 0,48;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);31586;01/03/2017;R$ 65,98;R$ 0,80;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);34887;01/03/2017;R$ 17,75;R$ 0,21;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);34910;01/03/2017;R$ 31,20;R$ 0,38;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);31587;01/03/2017;R$ 38,34;R$ 0,47;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);34934;01/03/2017;R$ 40,87;R$ 0,50;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);31651;01/03/2017;R$ 17,47;R$ 0,21;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41054;01/03/2017;R$ 23,13;R$ 0,28;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);49514;01/03/2017;R$ 1,56;R$ 0,01;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);31689;01/03/2017;R$ 112,60;R$ 1,38;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26078;01/03/2017;R$ 15,42;R$ 0,18;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);31604;01/03/2017;R$ 139,73;R$ 1,71;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);44710;01/03/2017;R$ 4,41;R$ 0,05;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26061;01/03/2017;R$ 12,43;R$ 0,15;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);51255;01/03/2017;R$ 1,99;R$ 0,02;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);11903;01/03/2017;R$ 11,87;R$ 0,14;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);53293;01/03/2017;R$ 50,54;R$ 0,62;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);39285;01/03/2017;R$ 20,83;R$ 0,25;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);39294;01/03/2017;R$ 46,59;R$ 0,57;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);33298;01/03/2017;R$ 29,51;R$ 0,36;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);51384;01/03/2017;R$ 33,86;R$ 0,41;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);51253;01/03/2017;R$ 11,50;R$ 0,14;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);51399;01/03/2017;R$ 1,68;R$ 0,02;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);39407;01/03/2017;R$ 23,88;R$ 0,29;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);25107;01/03/2017;R$ 147,25;R$ 1,66;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41082;01/03/2017;R$ 38,78;R$ 0,47;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41035;01/03/2017;R$ 50,37;R$ 0,61;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);53280;01/03/2017;R$ 73,54;R$ 0,90;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41112;01/03/2017;R$ 30,74;R$ 0,37;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26092;01/03/2017;R$ 13,13;R$ 0,16;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);49417;01/03/2017;R$ 148,76;R$ 1,82;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26057;01/03/2017;R$ 11,80;R$ 0,14;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);53140;01/03/2017;R$ 30,72;R$ 0,37;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);32993;01/03/2017;R$ 28,62;R$ 0,35;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);11987;01/03/2017;R$ 10,72;R$ 0,13;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);31693;01/03/2017;R$ 4,76;R$ 0,05;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);39311;01/03/2017;R$ 40,41;R$ 0,49;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);34435;01/03/2017;R$ 60,23;R$ 0,73;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);32894;01/03/2017;R$ 39,54;R$ 0,48;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41067;01/03/2017;R$ 31,50;R$ 0,38;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26052;01/03/2017;R$ 28,30;R$ 0,34;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);49454;01/03/2017;R$ 6,33;R$ 0,07;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41088;01/03/2017;R$ 6,77;R$ 0,08;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41037;01/03/2017;R$ 56,73;R$ 0,69;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41162;01/03/2017;R$ 8,00;R$ 0,09;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41051;01/03/2017;R$ 24,07;R$ 0,29;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41104;01/03/2017;R$ 19,45;R$ 0,23;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);34883;01/03/2017;R$ 66,07;R$ 0,81;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26069;01/03/2017;R$ 24,51;R$ 0,30;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26070;01/03/2017;R$ 46,27;R$ 0,56;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15905;01/03/2017;R$ 17,50;R$ 0,22;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;79882;01/03/2017;R$ 40,00;R$ 0,03;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);30905;01/03/2017;R$ 4,78;R$ 0,05;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);24892;01/03/2017;R$ 27,90;R$ 0,31;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);49964;01/03/2017;R$ 25,22;R$ 0,28;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);24799;01/03/2017;R$ 24,37;R$ 0,27;CALCULADO
76.430.438/0038-63;IRMAOS MUFFATO E CIA LTDA;51037;01/03/2017;R$ 90,67;R$ 0,03;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);24832;01/03/2017;R$ 7,83;R$ 0,08;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);50268;01/03/2017;R$ 6,41;R$ 0,07;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);30463;01/03/2017;R$ 5,84;R$ 0,06;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);30433;01/03/2017;R$ 64,22;R$ 0,72;CALCULADO
00.946.057/0001-88;BARROSDIAS & CIA LTDA;30614;01/03/2017;R$ 30,00;R$ 0,00;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);45333;01/03/2017;R$ 40,26;R$ 0,45;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);46990;01/03/2017;R$ 7,79;R$ 0,08;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);30437;01/03/2017;R$ 2,68;R$ 0,03;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);30434;01/03/2017;R$ 3,18;R$ 0,03;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);44669;01/03/2017;R$ 9,86;R$ 0,11;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);50251;01/03/2017;R$ 35,64;R$ 0,40;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);47117;01/03/2017;R$ 20,21;R$ 0,22;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);47158;01/03/2017;R$ 12,08;R$ 0,13;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);41544;01/03/2017;R$ 3,58;R$ 0,03;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);48381;01/03/2017;R$ 6,95;R$ 0,07;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);30904;01/03/2017;R$ 16,75;R$ 0,18;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);47412;01/03/2017;R$ 57,95;R$ 0,64;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15834;01/03/2017;R$ 65,76;R$ 0,84;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);35262;01/03/2017;R$ 58,83;R$ 0,65;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);11166;01/03/2017;R$ 32,61;R$ 0,36;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15900;01/03/2017;R$ 16,37;R$ 0,20;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15828;01/03/2017;R$ 25,16;R$ 0,32;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);28678;01/03/2017;R$ 3,83;R$ 0,04;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);30906;01/03/2017;R$ 19,85;R$ 0,21;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);51238;01/03/2017;R$ 2,69;R$ 0,03;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);52962;01/03/2017;R$ 3,91;R$ 0,04;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);31571;01/03/2017;R$ 62,77;R$ 0,77;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);31711;01/03/2017;R$ 3,69;R$ 0,04;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);49581;01/03/2017;R$ 19,81;R$ 0,24;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);40968;01/03/2017;R$ 32,72;R$ 0,40;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);49457;01/03/2017;R$ 30,63;R$ 0,37;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);32984;01/03/2017;R$ 9,01;R$ 0,11;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);29492;01/03/2017;R$ 82,39;R$ 1,01;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);32999;01/03/2017;R$ 22,89;R$ 0,28;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);32939;01/03/2017;R$ 10,01;R$ 0,12;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);29325;01/03/2017;R$ 76,32;R$ 0,93;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);51293;01/03/2017;R$ 6,77;R$ 0,08;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);32986;01/03/2017;R$ 62,82;R$ 0,77;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);51388;01/03/2017;R$ 41,54;R$ 0,50;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);29461;01/03/2017;R$ 8,26;R$ 0,10;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);29330;01/03/2017;R$ 110,65;R$ 1,35;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);50444;01/03/2017;R$ 30,94;R$ 0,34;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);50403;01/03/2017;R$ 18,79;R$ 0,21;CALCULADO
72.314.990/0001-43;CLAUDINO RIZELLO EPP;1166;01/03/2017;R$ 1.236,80;R$ 5,39;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);50340;01/03/2017;R$ 39,32;R$ 0,44;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);44645;01/03/2017;R$ 27,63;R$ 0,31;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);30467;01/03/2017;R$ 1,98;R$ 0,02;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);30431;01/03/2017;R$ 8,75;R$ 0,09;CALCULADO
76.430.438/0038-63;IRMAOS MUFFATO E CIA LTDA;48921;01/03/2017;R$ 86,38;R$ 0,03;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);45386;01/03/2017;R$ 4,29;R$ 0,04;CALCULADO
00.946.057/0001-88;BARROSDIAS & CIA LTDA;30649;01/03/2017;R$ 20,00;R$ 0,00;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);35187;01/03/2017;R$ 19,90;R$ 0,22;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);48374;01/03/2017;R$ 26,28;R$ 0,29;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);35174;01/03/2017;R$ 72,16;R$ 0,79;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);31766;01/03/2017;R$ 61,47;R$ 0,69;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);31739;01/03/2017;R$ 56,23;R$ 0,63;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);24812;01/03/2017;R$ 20,45;R$ 0,23;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);28014;01/03/2017;R$ 5,84;R$ 0,03;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);27973;01/03/2017;R$ 5,50;R$ 0,02;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);7690;01/03/2017;R$ 15,08;R$ 0,19;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);31742;01/03/2017;R$ 6,02;R$ 0,07;CALCULADO
03.182.031/0001-07;TCL COMERCIO DE ALIMENTOS LTDA;65528;01/03/2017;R$ 29,50;R$ 0,43;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108225;01/03/2017;R$ 6,00;R$ 0,36;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108230;01/03/2017;R$ 24,90;R$ 1,52;CALCULADO
